label,timestamp,kind,url,status,bytes,note
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-8f14e45fceea167a5a36dedd4bea2543a.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-a87ff679a2f3e71d9181a67b7542122c.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-a87ff679a2f3e71d9181a67b7542122ca.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c4ca4238a0b923820dcc509a6f75849b.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c4ca4238a0b923820dcc509a6f75849ba.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c81e728d9d4c2f636f067f89cc14862c.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c81e728d9d4c2f636f067f89cc14862ca.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c9f0f895fb98ab9159f51fd0297e236d.png,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-c9f0f895fb98ab9159f51fd0297e236da.png,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-d3d9446802a44259755d38e6d163e820a.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-e4da3b7fbbce2345d7772b0674a318d5.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-e4da3b7fbbce2345d7772b0674a318d5a.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/resimler/0-692121284241-eccbc87e4b5ce2fe28308fd9f2a7baf3a.jpg,404,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Tema/logo.png,200,6029,image/png
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/Tema/style.css,200,16416,text/css
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/alibox/jquery.min.js,200,93870,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/jquery.lightbox.min.js,200,16978,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/alibox/lightbox/themes/facebook/jquery.lightbox.css,200,5789,text/css
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/flexslider/flexslider.css,200,0,failed
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/flexslider/jquery.flexslider.js,200,41110,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/font.css,200,2151,text/css
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/jcarousellite_1.0.1.pack.js,200,2137,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/jquery-1.7.2.js,200,262285,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/js.js,200,3769,application/javascript
kompozit-kaplama,20250124060751,asset,https://devaaluminyum.com/qinternet/ortak.css,200,1752,text/css
kompozit-kaplama,20250124060751,page,https://devaaluminyum.com/Detay/56/153/kayseri--aluminyum-kompozit-kaplama/,200,22860,title=Kayseri  Alüminyum Kompozit Kaplama; h1=
bina-giris-kompozit,20250124062500,asset,http://ozlemozbeauty.com/resimler/0-791943236158-814cbe2a8dd11b2dbe4b1926c5e6cfcb.png,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/qinternet/sosyalmedya/facebook.png,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/qinternet/sosyalmedya/hangouts.png,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-1679091c5a880faf6fb5e6087eb1b2dc.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-1679091c5a880faf6fb5e6087eb1b2dca.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-45c48cce2e2d7fbdea1afc51c7c6ad26.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-45c48cce2e2d7fbdea1afc51c7c6ad26a.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-8f14e45fceea167a5a36dedd4bea2543.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-8f14e45fceea167a5a36dedd4bea2543a.jpg,404,0,failed
bina-giris-kompozit,20250124062500,asset,https://devaaluminyum.com/Detay/56/167/bina-giris-kompozit-kaplama/resimler/0-433146404453-a87ff679a2f3e71d9181a67b7542122c.jpg,404,0,failed
