timestamp,kind,original,replay,status,content_type,bytes,note
20250124062100,page,https://devaaluminyum.com/Sayfa/168/fabrika-yonetim-binasi-kompozit-kaplama/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/168/fabrika-yonetim-binasi-kompozit-kaplama/,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/169/merdiven-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/169/merdiven-korkuluklari/,200,text/html; charset=UTF-8,9533,title=Merdiven Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/170/balkon-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/170/balkon-korkuluklari/,200,text/html; charset=UTF-8,9276,title=Balkon Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/171/fransiz-balkon-korkuluklari/,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/171/fransiz-balkon-korkuluklari/,200,text/html; charset=UTF-8,15572,title=Fransız Balkon Korkulukları ; h1=
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-37693cfc748049e45d87b8c7d8b9aacd.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-37693cfc748049e45d87b8c7d8b9aacd.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-3c59dc048e8850243be8079a5c74d079.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-3c59dc048e8850243be8079a5c74d079.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-b6d767d2f8ed5d21a44b0e5886680cb9.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-620694757554-b6d767d2f8ed5d21a44b0e5886680cb9.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-1679091c5a880faf6fb5e6087eb1b2dc.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-1679091c5a880faf6fb5e6087eb1b2dc.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-45c48cce2e2d7fbdea1afc51c7c6ad26.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-45c48cce2e2d7fbdea1afc51c7c6ad26.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-8f14e45fceea167a5a36dedd4bea2543.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-8f14e45fceea167a5a36dedd4bea2543.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-a87ff679a2f3e71d9181a67b7542122c.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-a87ff679a2f3e71d9181a67b7542122c.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c4ca4238a0b923820dcc509a6f75849b.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c4ca4238a0b923820dcc509a6f75849b.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c81e728d9d4c2f636f067f89cc14862c.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c81e728d9d4c2f636f067f89cc14862c.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c9f0f895fb98ab9159f51fd0297e236d.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-c9f0f895fb98ab9159f51fd0297e236d.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-d3d9446802a44259755d38e6d163e820.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-d3d9446802a44259755d38e6d163e820.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-e4da3b7fbbce2345d7772b0674a318d5.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-e4da3b7fbbce2345d7772b0674a318d5.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-648675657737-eccbc87e4b5ce2fe28308fd9f2a7baf3.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-1f0e3dad99908345f7439f8ffabdffc4.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-1f0e3dad99908345f7439f8ffabdffc4.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dca.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-6512bd43d9caa6e02c990b0a82652dca.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-6f4922f45568161a8cdf4ad2299f6d23.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fb.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-70efdf2ec9b086079795c442636b55fb.jpg,404,text/html,0,failed
20250124062100,page,https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-98f13708210194c475687be6106a3b84.jpg,https://web.archive.org/web/20250124062100id_/https://devaaluminyum.com/Sayfa/72/referanslarimiz/resimler/0-761997625541-98f13708210194c475687be6106a3b84.jpg,404,text/html,0,failed
